"base";"openSameDay";"CloseSameDay";"OpenNextDay";"NextWeekAvg";"change";;;;;
100;99.48338542;99.2495269681;99.0156685163;98.4076365414;0.2338584518;;;;;
100;99.3155065015;99.3936666588;99.6281471306;101.855711613;0.2344804718;;;;;
100;101.078959122;100.937918714;101.172986061;100.789042727;0.235067347;;;;;
100;99.7561074753;101.291275422;101.529748113;101.825354886;0.238472691;;;;;
100;102.607264903;99.7631402897;100.001808089;98.636097902;0.2386677993;;;;;
100;96.7847056268;99.3031300657;99.5421046475;102.412863406;0.2389745818;;;;;
100;100.377595972;103.599264172;103.838892385;103.648077326;0.239628213;;;;;
100;99.670833148;99.17708287;98.936880032;99.3105288911;0.240202838;;;;;
100;102.45278686;99.161262808;98.9206862992;98.330180323;0.2405765088;;;;;
100;98.8676888361;98.5574113997;98.801200814;98.3579473334;0.2437894143;;;;;
100;97.6645707686;96.3685358655;96.6123444117;98.4045510929;0.2438085462;;;;;
100;104.030504778;102.344072767;102.587894263;98.6799775142;0.243821496;;;;;
100;100.697819817;101.873626041;101.629590787;101.030595164;0.244035254;;;;;
100;101.156780704;101.255230126;101.009106571;99.9548773484;0.246123555;;;;;
100;99.7746055597;99.3238166792;99.5742549462;100.730444945;0.250438267;;;;;
100;98.0796153948;101.275853871;101.526798214;103.90196441;0.250944343;;;;;
100;98.2666220064;98.685312343;98.434098141;103.391391727;0.251214202;;;;;
100;92.6740387032;102.349836642;102.098517215;99.6732847449;0.251319427;;;;;
100;101.212651581;98.7602616994;99.0123765471;97.8854995763;0.2521148477;;;;;
100;99.7500802495;99.2456550649;98.9934424726;100.378509959;0.2522125923;;;;;
100;101.863013699;98.6646045073;98.4118426867;99.9251730741;0.2527618206;;;;;
100;106.945029688;96.0735491285;96.3263742578;97.4289727383;0.2528251293;;;;;
100;103.555637436;99.5532424466;99.8065585851;98.3711004667;0.2533161385;;;;;
100;100.822249093;102.043530834;102.297460701;102.091898428;0.253929867;;;;;
100;99.6496815287;100.732484076;100.477707006;101.427813163;0.25477707;;;;;
100;95.4957507082;96.7422096317;96.4872521246;96.0812086874;0.2549575071;;;;;
100;99.894945722;100.177425003;99.9206256566;102.026380296;0.2567993464;;;;;
100;100.812491641;103.092817975;103.350274174;101.857641211;0.257456199;;;;;
100;100.072266838;102.468268751;102.725782976;99.2026898192;0.257514225;;;;;
100;103.135260413;100.688855984;100.431339728;100.710315672;0.257516256;;;;;
100;99.1583958791;99.51611015;99.773664425;101.97241481;0.257554275;;;;;
100;99.7772393309;99.2183836173;99.4763170236;99.0679224637;0.2579334063;;;;;
100;102.297988088;101.253341462;100.995404024;98.3472463224;0.257937438;;;;;
100;100.874910154;101.679183087;101.938186234;101.324757727;0.259003147;;;;;
100;103.521654428;106.206246923;105.947207296;104.149629281;0.259039627;;;;;
100;101.685716393;100.777228818;101.036796696;99.2333407074;0.259567878;;;;;
100;99.7693467245;102.026842956;101.767131;101.683889989;0.259711956;;;;;
100;98.4394124847;99.4492044064;99.1891064871;100.239698082;0.2600979193;;;;;
100;99.5032407626;101.793064295;102.053271514;100.682846825;0.260207219;;;;;
100;100.212248184;100.192121201;99.9304704225;99.7996450332;0.2616507785;;;;;
100;98.8674233882;99.6805231903;99.4186774913;99.0029400219;0.261845699;;;;;
100;99.0068087913;99.792438556;99.5305619678;100.709006615;0.2618765882;;;;;
100;99.0694894997;97.7736042342;98.0365374765;98.6594388481;0.2629332423;;;;;
100;99.9234632863;98.5553695288;98.8184644822;100.296181137;0.2630949534;;;;;
100;99.7464539431;99.4833401105;99.7464539431;101.062023106;0.2631138326;;;;;
100;102.692667034;101.401432576;101.137915339;99.012209632;0.263517237;;;;;
100;101.861016136;100.871273469;100.607342091;99.6615879871;0.263931378;;;;;
100;101.155496864;98.9655551887;98.7014416199;96.2473863761;0.2641135688;;;;;
100;100.67061144;101.538461538;101.805492338;99.2631366004;0.2670308;;;;;
100;97.4030309099;94.1985446291;93.9315041057;97.8981685471;0.2670405234;;;;;
100;93.8979200125;96.5176857691;96.2505386032;101.882173215;0.2671471659;;;;;
100;96.9629269156;103.289240842;103.021589099;100.077419926;0.267651743;;;;;
100;100.143827652;99.1339739274;99.4032682539;98.6402676622;0.2692943265;;;;;
100;100.847025745;100.69238204;100.963008523;100.12213338;0.270626483;;;;;
100;98.5483288681;99.0708544719;99.3425677858;100.41897053;0.2717133139;;;;;
100;103.187980945;102.341517039;102.613594723;98.7070966166;0.272077684;;;;;
100;100.377842732;98.6918086547;98.9662793185;99.8811815309;0.2744706638;;;;;
100;97.7663859392;102.746246796;103.020871476;103.539606982;0.27462468;;;;;
100;100.903023165;100.274833137;100.549666274;99.8429524931;0.274833137;;;;;
100;97.9776163361;98.2917730218;98.5666601217;100.605406113;0.2748870999;;;;;
100;107.206305517;110.096334293;109.821093457;109.362358731;0.275240836;;;;;
100;98.917024007;102.084572287;101.809133306;103.938047096;0.275438981;;;;;
100;94.4831919573;101.325793277;101.049324537;105.467064614;0.27646874;;;;;
100;103.522898842;99.4262707599;99.7030699547;102.145053962;0.2767991948;;;;;
100;99.4276457883;97.9229661627;98.2001439885;100.780537557;0.2771778258;;;;;
100;98.6514915639;100.155678041;99.877982076;97.6641281328;0.277695965;;;;;
100;98.7601419878;100.99137931;101.270283976;101.130831643;0.278904666;;;;;
100;99.0783840876;96.9285700933;97.2089806143;98.8976750852;0.280410521;;;;;
100;99.5518369573;100.226637584;99.9454706564;99.8267557313;0.2811669276;;;;;
100;101.319457108;98.7287362909;99.010081538;97.667830255;0.2813452471;;;;;
100;99.0190325735;100.955390055;100.674038968;99.8630858346;0.281351087;;;;;
100;99.6756604306;100.944815267;101.226849676;102.298580427;0.282034409;;;;;
100;99.5640601094;100.538637269;100.255695513;101.404928077;0.282941756;;;;;
100;95.974513848;99.0534767236;98.7698880377;98.1081811039;0.2835886859;;;;;
100;101.601662795;102.416758365;102.131474915;102.726494682;0.28528345;;;;;
100;101.295978654;101.438917477;101.724795121;100.447874976;0.285877644;;;;;
100;98.2989859339;98.5170646603;98.8032929888;101.472031403;0.2862283285;;;;;
100;101.057916443;101.613770845;101.32687825;99.9103460642;0.286892595;;;;;
100;102.716468591;100.974598407;101.2619172;101.142201036;0.287318793;;;;;
100;99.3169279271;100.47289605;100.18390402;102.728639402;0.28899203;;;;;
100;100.437486823;98.9879822897;99.2778831963;98.4081804765;0.2899009066;;;;;
100;97.6868101662;101.423718301;101.129107286;99.7490872697;0.294611015;;;;;
100;100.746647848;97.2067748765;97.5017642908;97.2844036697;0.2949894143;;;;;
100;99.829019713;98.4092128202;98.1141880113;100.972240848;0.2950248089;;;;;
100;100.954418299;102.698700016;102.402501234;99.8656135154;0.296198782;;;;;
100;101.023431188;99.1718287099;98.8755723135;101.245623485;0.2962563964;;;;;
100;99.0919715904;97.7074530253;98.0041355749;98.3337828523;0.2966825496;;;;;
100;101.348192979;100.915196693;101.212881639;98.303687849;0.297684946;;;;;
100;98.694780929;105.00965826;104.711786688;100.634255833;0.297871572;;;;;
100;99.2994872536;97.6709756626;97.3730772008;97.5220264317;0.2978984618;;;;;
100;100.399127621;100.994968141;101.292888401;100.694434545;0.29792026;;;;;
100;98.5950990022;100.542832032;100.84138965;100.682632822;0.298557618;;;;;
100;99.4469616205;101.345948827;101.046108742;101.652452026;0.299840085;;;;;
100;103.697024346;98.2867448151;98.5873159002;96.8840797515;0.3005710851;;;;;
100;102.328640744;101.426570081;101.125879861;99.3687213832;0.30069022;;;;;
100;96.2968489642;95.5855654207;95.2846377677;101.161846021;0.300927653;;;;;
100;98.0602558811;100.481496767;100.784151878;101.619255795;0.302655111;;;;;
100;102.946142449;98.5114227628;98.8146514593;96.1108622492;0.3032286965;;;;;
100;104.637104714;100.283542709;99.9803095341;98.3269667494;0.3032331749;;;;;
100;100.37758955;100.316358812;100.010205123;100.591897132;0.306153689;;;;;
100;99.4998043928;104.141284301;104.448667077;99.1668063861;0.307382776;;;;;
100;100.234364069;101.311739191;101.003917728;99.4199197799;0.307821463;;;;;
100;101.621347745;96.729156111;97.0387884929;97.6270900186;0.3096323819;;;;;
100;99.8573868338;102.007148265;102.317023786;100.164034485;0.309875521;;;;;
100;103.89932736;99.6922236839;99.3819653007;95.5769564894;0.3102583832;;;;;
100;99.8436278342;102.475892624;102.163148293;100.277994961;0.312744331;;;;;
100;97.9658722525;93.1851376866;93.4986284778;99.6770094878;0.3134907912;;;;;
100;99.5350080171;98.0260110458;98.339568858;100.475681454;0.3135578122;;;;;
100;98.479105695;99.9040445233;99.5873914504;101.078299669;0.3166530729;;;;;
100;98.8771162041;99.5105378325;99.1938270183;100.576797574;0.3167108142;;;;;
100;97.9703356753;97.9703356753;97.6532006245;98.8851483216;0.3171350508;;;;;
100;100.250955506;102.170620899;101.853320834;95.0657436119;0.317300065;;;;;
100;102.576631385;99.1548869283;98.8369372221;99.5611559972;0.3179497062;;;;;
100;100.312267388;98.7345908753;99.0541202956;100.485345824;0.3195294203;;;;;
100;99.9800079968;103.358656537;103.038784486;102.532320405;0.319872051;;;;;
100;101.223210754;100.825298822;100.504176912;98.5355599854;0.32112191;;;;;
100;98.845650363;98.8575508747;99.1788646912;100.493871236;0.3213138165;;;;;
100;101.671402307;102.636637139;102.314892195;104.436876706;0.321744944;;;;;
100;101.151717118;101.121041844;101.443132224;99.5642716714;0.32209038;;;;;
100;101.038854326;100.586923348;100.264115507;100.231834722;0.322807841;;;;;
100;98.9007882918;98.2648158035;98.5898684087;98.5227379793;0.3250526052;;;;;
100;99.9177556429;101.199396875;101.526089738;100.772183131;0.326692863;;;;;
100;100.821761838;100.032177421;100.358902007;102.056054718;0.326724586;;;;;
100;99.5078659809;100.521288878;100.194171361;101.455604924;0.327117517;;;;;
100;99.564375605;102.9637352;102.636086082;104.991064115;0.327649118;;;;;
100;99.8807607464;100.028319323;100.35622727;99.659422882;0.327907947;;;;;
100;104.950067074;105.310776569;104.982858846;104.381676355;0.327917723;;;;;
100;101.834272175;102.006872637;102.334813513;100.065117447;0.327940876;;;;;
100;98.1537563396;97.1248221257;97.4532053855;96.5884628015;0.3283832598;;;;;
100;100.296830761;101.009224587;101.338021737;100.375605078;0.32879715;;;;;
100;100.25282388;99.1164756895;98.7875327923;99.9288649658;0.3289428972;;;;;
100;101.187627139;100.694028958;101.023094412;102.259832077;0.329065454;;;;;
100;100.699104585;99.7736423549;99.4431201298;98.7600408646;0.3305222251;;;;;
100;100.339022876;99.7113270564;99.379017505;99.7574811607;0.3323095514;;;;;
100;98.6365385673;101.237011381;100.904392765;101.327725548;0.332618616;;;;;
100;99.9238567038;98.6119902757;98.9450025228;99.1989664083;0.3330122471;;;;;
100;103.440961584;101.570654187;101.237332076;96.4381109502;0.333322111;;;;;
100;102.449753508;103.346605992;103.680318544;101.236569334;0.333712552;;;;;
100;99.3901250383;99.1951878359;99.5293658971;100.220000557;0.3341780612;;;;;
100;100.73845796;100.978311432;101.314106291;102.750562081;0.335794859;;;;;
100;99.0382209868;100.50590688;100.169562196;98.4113968033;0.336344684;;;;;
100;101.189692467;99.7930969623;99.4545283551;101.574108906;0.3385686072;;;;;
100;105.118377944;102.738455832;103.078444705;99.8485504111;0.339988873;;;;;
100;101.052152958;98.7814304551;98.4413222389;98.9631549432;0.3401082162;;;;;
100;98.5339243096;100.896205738;101.237153573;101.134869222;0.340947835;;;;;
100;99.634139116;100.530276099;100.872437493;102.996010586;0.342161394;;;;;
100;98.9529407835;100.714738987;101.057078922;100.051768478;0.342339935;;;;;
100;105.726438093;103.101820634;103.444162042;99.1648944447;0.342341408;;;;;
100;100.078121338;103.257659797;102.91392591;99.7830830846;0.343733887;;;;;
100;99.8038698619;98.2265879949;98.5710518509;98.7674566811;0.344463856;;;;;
100;102.822749477;107.409281228;107.063852059;107.994591766;0.345429169;;;;;
100;101.580986284;100.486860015;100.832373573;99.469514536;0.345513558;;;;;
100;97.9741416587;95.3904696013;95.0445386145;98.5816829543;0.3459309868;;;;;
100;99.3371737923;100.586479733;100.933509162;98.0791921155;0.347029429;;;;;
100;101.246515542;101.882922211;101.535791301;99.3469380599;0.34713091;;;;;
100;98.5503979079;97.2360619519;97.5832450346;98.3024099917;0.3471830827;;;;;
100;98.7766182485;102.615992103;102.965026089;97.5356085178;0.349033986;;;;;
100;98.0426424327;99.877665152;100.227193289;100.336420832;0.349528137;;;;;
100;98.6977030353;100.615258409;100.967750205;100.563559612;0.352491796;;;;;
100;102.256749639;99.6622317891;99.3095788775;97.7520285176;0.3526529116;;;;;
100;101.224825025;99.22153978;98.8680188544;96.1445983907;0.3535209256;;;;;
100;100.592478104;100.521638331;100.875837197;100.698737764;0.354198866;;;;;
100;101.322783281;101.256342112;100.901989208;102.756805186;0.354352904;;;;;
100;98.7137831959;97.2369163019;97.5913643565;97.5224439014;0.3544480546;;;;;
100;101.839100884;100.017769091;99.6623872773;101.231990286;0.3553818137;;;;;
100;104.570100697;106.357623786;106.000119168;103.21754156;0.357504618;;;;;
100;96.5061087407;100.860192944;100.502064806;100.888466218;0.358128138;;;;;
100;99.0826150512;100.357880942;100.718282171;102.910722987;0.360401229;;;;;
100;98.6379370379;99.8095160068;100.170001843;101.514313609;0.3604858362;;;;;
100;101.202465053;99.9248459342;100.28558545;99.188336089;0.3607395158;;;;;
100;94.6884723931;92.6260945076;92.9879151892;95.2456762429;0.3618206816;;;;;
100;100.476190476;98.5714285714;98.2095238095;99.4666666667;0.3619047619;;;;;
100;103.663413854;102.234309177;102.596917826;99.2651842372;0.362608649;;;;;
100;101.998530492;100.604335048;100.240631888;102.469997551;0.36370316;;;;;
100;97.6450177265;102.772874708;103.137964849;102.388423726;0.365090141;;;;;
100;99.3970369628;99.0295802642;99.3970369628;98.9744617594;0.3674566986;;;;;
100;102.359845614;100.382439506;100.014099152;98.3888781187;0.368340354;;;;;
100;99.692052399;101.254128572;101.622708343;99.6013700743;0.368579771;;;;;
100;96.2085149179;96.282266175;95.9135098894;94.905576042;0.3687562856;;;;;
100;94.9641917919;97.0488268778;96.6787286198;101.557983205;0.370098258;;;;;
100;101.576880599;97.5273039637;97.1560927721;97.1279707122;0.3712111916;;;;;
100;99.8933052415;99.1504936321;99.5218994368;100.007203022;0.3714058047;;;;;
100;95.4745018575;98.3845547675;98.7560508837;98.2297647191;0.3714961162;;;;;
100;99.4383878427;100.264288074;100.635943178;100.594648167;0.371655104;;;;;
100;97.9806293761;96.8891995806;96.5171212412;96.880931173;0.3720783394;;;;;
100;100.497777778;98.4;98.7733333333;101.057777778;0.3733333333;;;;;
100;97.7347636955;101.095102409;101.468473377;99.1578311137;0.373370968;;;;;
100;99.4385845526;99.6597482137;100.034025179;98.1598049223;0.3742769653;;;;;
100;100.581214323;100.597523908;100.972644377;101.16564114;0.375120469;;;;;
100;101.301217636;98.3340615087;98.710179891;95.4853130204;0.3761183823;;;;;
100;97.4987658384;98.7164719434;98.3379957216;102.731610992;0.3784762218;;;;;
100;96.251053075;97.198820556;97.5779275484;97.3602920528;0.3791069924;;;;;
100;95.6388006003;99.5451452646;99.1657889586;99.37768167;0.379356306;;;;;
100;99.1628351981;100.85842613;100.478379887;100.368751163;0.380046243;;;;;
100;101.014313919;101.068608095;100.688548865;100.018920698;0.38005923;;;;;
100;99.1289921195;100.131342458;99.7511406056;99.8951564588;0.3802018524;;;;;
100;100.211134021;100.211134021;100.592164948;99.1890034364;0.381030927;;;;;
100;104.128387022;100.188393999;99.8046284452;99.0413613986;0.3837655538;;;;;
100;100.151259526;99.1913433009;98.8073768108;101.745787034;0.3839664901;;;;;
100;97.8475835717;99.1916437856;99.5756609896;99.4316545381;0.384017204;;;;;
100;98.8282323548;102.346033729;101.961274204;102.510930668;0.384759525;;;;;
100;101.758590973;100.01077238;99.6256598083;99.2207978743;0.3851125717;;;;;
100;101.48884246;99.1713046684;99.557560967;98.0479426;0.3862562986;;;;;
100;99.3677555321;98.7003863716;99.0867579909;98.2437653671;0.3863716193;;;;;
100;100.824411431;100.672254959;100.284947575;100.67456036;0.387307384;;;;;
100;100.2280692;102.859208989;102.471676772;101.99915942;0.387532217;;;;;
100;99.6717878501;100.325191793;100.712804301;100.795864124;0.387612508;;;;;
100;95.3603774608;93.0934432453;92.7056781821;95.0919247248;0.3877650632;;;;;
100;100.466740539;99.9311641651;100.318995333;100.134313824;0.3878311679;;;;;
100;96.7254489045;97.1144726478;96.7254489045;100.760096667;0.3890237433;;;;;
100;97.5215817321;92.7039821777;93.0938457254;95.8553791887;0.3898635477;;;;;
100;100.969969312;101.045320035;100.653496274;101.228673462;0.391823761;;;;;
100;101.10562087;100.61623218;101.011908143;101.582861614;0.395675963;;;;;
100;99.8638220608;100.259833769;100.655845477;101.648744398;0.396011708;;;;;
100;99.6357668908;100.296189561;99.899935959;99.2762034369;0.396253602;;;;;
100;100.264946595;99.6240810098;100.020807324;98.6220927544;0.3967263142;;;;;
100;98.1174361273;102.514930888;102.115158637;101.100181311;0.399772251;;;;;
100;104.680097871;102.675829038;103.076682805;99.764867163;0.400853767;;;;;
100;99.5252075461;101.054938263;100.653190802;100.805133752;0.401747461;;;;;
100;97.7477327841;99.5382520015;99.9402052952;101.791626527;0.4019532937;;;;;
100;98.3595752472;98.7623581106;99.165140974;101.454290248;0.4027828634;;;;;
100;98.6947285803;100.130527142;100.534052228;100.662304387;0.403525086;;;;;
100;106.069505629;101.358296623;101.762114537;96.602218959;0.403817914;;;;;
100;100.654560102;99.8422342318;100.248397167;99.7191545545;0.4061629352;;;;;
100;100.090307044;99.8946417821;100.30102348;100.015051174;0.4063816979;;;;;
100;100.335158518;99.949336503;99.5420799314;93.6940184597;0.4072565716;;;;;
100;101.64756447;99.8510028653;99.441260745;92.0448901624;0.4097421203;;;;;
100;98.2010436693;101.840153804;102.252128536;101.636455186;0.411974732;;;;;
100;98.2151048834;98.329788565;98.7426498186;100.145613523;0.4128612536;;;;;
100;100.826674015;100.523560209;100.110223202;98.5395425737;0.413337007;;;;;
100;98.982604753;100.478839285;100.065246;101.729756231;0.413593285;;;;;
100;95.5208660182;99.0414182617;98.6272356448;100.810323188;0.4141826169;;;;;
100;99.2373440545;100.158055458;99.7437353262;97.564718339;0.4143201318;;;;;
100;102.146935309;101.679799934;101.26456849;100.08375407;0.415231444;;;;;
100;99.2686023694;99.8457454065;100.261288393;97.827668587;0.4155429865;;;;;
100;98.0015152446;102.495034503;102.078342241;101.335053341;0.416692262;;;;;
100;101.099949894;101.33616473;100.916227243;99.5864252026;0.419937487;;;;;
100;101.228002734;100.969588245;101.392448317;100.4214363;0.422860072;;;;;
100;97.569885031;99.9730841696;100.396047218;100.537034901;0.4229630484;;;;;
100;100.995575221;100.254905733;100.678145441;99.0733615493;0.423239708;;;;;
100;100.660014006;101.526610644;101.102941176;100.014880952;0.423669468;;;;;
100;100.602385119;102.482803533;102.908136269;100.087508649;0.425332736;;;;;
100;98.1390182104;100.582882962;101.008499856;101.752185291;0.425616894;;;;;
100;99.9386216559;100.613783441;101.039428915;100.327573554;0.425645474;;;;;
100;97.0807306923;98.7126912513;99.1395117052;101.265244946;0.4268204539;;;;;
100;103.929825471;98.5708547662;98.998432216;96.8985518513;0.4275774498;;;;;
100;93.3676463949;96.0314235406;95.6025102713;100.854816621;0.4289132693;;;;;
100;98.6312399356;98.309178744;98.7385936661;100.881195205;0.4294149221;;;;;
100;100.908221797;102.676864245;102.24665392;100.621414914;0.430210325;;;;;
100;99.6890969517;100.632526891;101.06493228;101.477682879;0.432405389;;;;;
100;99.5416326875;99.2632378167;98.8301791288;97.9846835953;0.4330586879;;;;;
100;100.877554044;102.090982432;101.656321517;100.750777944;0.434660915;;;;;
100;101.050529425;100.398369079;100.833142643;98.5734642508;0.434773564;;;;;
100;97.926256347;94.6550878692;94.2200920609;94.066393542;0.4349958083;;;;;
100;99.7811671962;98.606588713;99.0416177808;98.8506883566;0.4350290678;;;;;
100;100.072753729;99.0178246635;99.4543470353;102.076512671;0.4365223718;;;;;
100;100.008826904;101.028334363;100.591402595;100.688498544;0.436931768;;;;;
100;102.652581382;101.632612511;101.195482995;99.6898146615;0.437129516;;;;;
100;97.9774223895;100.062715585;100.501724679;101.672415595;0.439009094;;;;;
100;99.8203234178;99.7404671591;100.179676582;96.338590537;0.4392094229;;;;;
100;98.1641035916;97.254921605;97.6957371137;101.438077109;0.4408155087;;;;;
100;99.4048931012;99.4048931012;98.9640731761;99.9926530012;0.4408199251;;;;;
100;99.4293090563;97.9346422991;98.3762483864;97.8802907806;0.4416060873;;;;;
100;99.0953539457;99.1473179488;98.7056239223;100.398784357;0.4416940265;;;;;
100;100.419540925;99.6651740691;100.108919279;98.4374789893;0.4437452099;;;;;
100;97.5793567544;96.7450417158;97.1888263108;98.0704783729;0.443784595;;;;;
100;96.0317460317;100.422963597;99.9786142002;101.769080886;0.4443493968;;;;;
100;99.4085448734;97.5092759267;97.9537856802;101.25393385;0.4445097535;;;;;
100;99.8104420678;103.882427278;103.437785214;101.481360137;0.444642064;;;;;
100;97.0604632304;101.074451371;100.628452689;104.602177059;0.445998682;;;;;
100;100.086358357;102.915339031;103.36202019;102.021976713;0.446681159;;;;;
100;99.7418688694;101.359490621;100.912063328;100.788160385;0.447427293;;;;;
100;96.493694016;99.5016547618;99.9514432845;102.179302061;0.4497885227;;;;;
100;99.1315664339;100.633180669;100.182696399;99.3693220212;0.45048427;;;;;
100;105.53696201;102.630497328;102.1783806;101.037324095;0.452116728;;;;;
100;101.592901987;102.078036632;102.534633944;100.023348726;0.456597312;;;;;
100;103.462453514;102.801838634;102.344489871;99.8968270467;0.457348763;;;;;
100;101.826720747;101.216797292;101.674239883;99.4480192736;0.457442591;;;;;
100;100.412707032;99.1782061725;99.6361661689;98.0200319788;0.4579599964;;;;;
100;97.1032436806;98.2494422242;98.7079216417;106.387451884;0.4584794175;;;;;
100;99.2099063979;99.0744022181;99.5330317497;98.36908559;0.4586295316;;;;;
100;102.752667155;102.763865136;102.304747944;104.676853435;0.459117192;;;;;
100;101.269244806;100.431191792;100.890769252;100.996652294;0.45957746;;;;;
100;87.3844693268;88.6745036719;89.1352302237;91.6794646264;0.4607265518;;;;;
100;97.9838312136;99.7461303362;100.207039337;101.431611292;0.4609090008;;;;;
100;98.8115592209;99.696603976;99.235643166;99.0205281214;0.46096081;;;;;
100;99.8965071151;100.074385511;99.6119016818;98.8233074601;0.4624838292;;;;;
100;95.7677491441;98.6403528716;99.1048285987;101.944085351;0.4644757271;;;;;
100;100.435505822;101.79116891;101.325419628;99.5649982358;0.465749282;;;;;
100;99.2884949815;105.72646781;106.19256539;100.20126941;0.46609758;;;;;
100;101.366987783;100.622499686;101.088925964;100.873652297;0.466426278;;;;;
100;98.2623020512;103.230949091;102.763311723;100.683299678;0.467637368;;;;;
100;103.107517349;100.025985143;100.49371771;98.2926232766;0.467732567;;;;;
100;99.9447138547;98.693667367;99.1628097999;99.1657057408;0.4691424329;;;;;
100;97.7641710734;99.3357454309;99.8051767325;97.7573677212;0.4694313016;;;;;
100;100.659547739;99.9057788945;99.4346733668;98.8850502513;0.4711055277;;;;;
100;104.784368889;100.482039318;100.953785981;101.032410425;0.471746663;;;;;
100;98.5284445906;98.5901019402;99.0628082867;100.015071797;0.4727063465;;;;;
100;99.6150396173;99.0805800568;99.5533712065;101.883066726;0.4727911497;;;;;
100;97.8591504899;95.7734639733;96.246289632;102.39740121;0.4728256587;;;;;
100;98.6638511669;101.79488113;102.268176357;102.792441839;0.473295227;;;;;
100;91.8705603788;92.4230465667;91.9494869771;96.590370955;0.4735595896;;;;;
100;101.770146186;100.53038088;101.004408791;98.60388283;0.474027911;;;;;
100;99.926097973;100.005278716;99.5301942568;101.377744932;0.4750844592;;;;;
100;98.2906510336;100.100791937;100.575953924;101.431999726;0.475161987;;;;;
100;100.398105143;99.7361396145;100.211396917;99.8889008903;0.4752573025;;;;;
100;102.352890261;102.670263564;103.146323519;102.641171011;0.476059955;;;;;
100;99.3666666667;98.9633333333;98.4866666667;100.002222222;0.4766666666;;;;;
100;103.133226656;111.185670779;110.708202137;103.883841773;0.477468642;;;;;
100;101.240202561;101.704673741;101.225687837;100.877334452;0.478985904;;;;;
100;100.30790004;99.6839165703;100.164690719;100.730708511;0.4807741487;;;;;
100;101.140606619;98.2763030024;98.7570968237;100.436806301;0.4807938213;;;;;
100;99.0321161461;96.7003959525;97.1843378795;102.940313829;0.483941927;;;;;
100;102.050525715;103.084114373;102.600028546;100.168696576;0.484085827;;;;;
100;99.6592457974;99.8258367409;99.3412085416;100.668887879;0.4846281993;;;;;
100;97.7350096974;94.2961576542;94.7810283327;99.2393520591;0.4848706785;;;;;
100;98.9417989418;98.3759553204;98.8609641387;98.039143641;0.4850088183;;;;;
100;103.537564971;102.220822177;102.705937943;101.513361684;0.485115766;;;;;
100;100.313003312;99.7052298903;99.2190111526;100.257290749;0.4862187377;;;;;
100;99.1783009132;100.852853555;100.366064996;100.682477559;0.486788559;;;;;
100;99.8457638236;99.0852199195;98.5976917758;96.9758481512;0.4875281437;;;;;
100;103.255799681;101.196759543;100.707315576;98.1166380263;0.489443967;;;;;
100;99.5742268539;102.267573696;101.776668114;102.305165565;0.490905582;;;;;
100;98.7690695999;98.6381195574;99.129182217;100.648202711;0.4910626596;;;;;
100;99.1018666428;100.871323406;101.362839174;103.484548904;0.491515768;;;;;
100;94.0439046756;100.022366111;99.5303116718;101.726104606;0.4920544392;;;;;
100;98.8325642262;99.2871409877;99.7795991459;99.3313359506;0.4924581582;;;;;
100;100.250724179;102.419610039;102.914972858;100.757243819;0.495362819;;;;;
100;101.979719942;102.333816192;101.838081442;101.584312463;0.49573475;;;;;
100;100.972370823;101.053139489;100.556989112;100.743526269;0.496150377;;;;;
100;99.9180172045;99.9310869255;100.427736324;99.1229425091;0.4966493985;;;;;
100;99.7478185714;100.020127156;100.517386311;101.298793555;0.497259155;;;;;
100;98.9721485411;99.6021220159;100.099469496;98.5715075155;0.4973474801;;;;;
100;99.9827280971;98.6052938382;98.1065676411;99.832318609;0.4987261971;;;;;
100;99.3115879828;101.775965665;101.275536481;103.377968526;0.500429184;;;;;
100;98.9569752282;100.377210415;99.8759509373;101.737108813;0.5012594777;;;;;
100;100.84029685;100.84029685;100.338923625;100.576754514;0.501373225;;;;;
100;107.613093049;103.567488047;104.069143067;102.162314576;0.50165502;;;;;
100;100.737139272;100.721455458;100.2195734;99.6863237139;0.501882058;;;;;
100;101.221217223;102.351128485;102.853311268;101.702475723;0.502182783;;;;;
100;101.366968521;98.1319534282;98.6347563605;98.0149489723;0.5028029323;;;;;
100;100.943866944;101.172557173;101.675675676;99.3506583507;0.503118503;;;;;
100;100.416157605;100.96212584;100.458155162;100.920128283;0.503970678;;;;;
100;99.0752888734;98.9535747593;98.4493305724;100.01712428;0.5042441869;;;;;
100;97.442404667;98.0356613164;98.5399294684;99.1109389934;0.504268152;;;;;
100;101.12617789;103.27510917;102.769478281;103.4436528;0.505630889;;;;;
100;104.23847642;98.9670044905;99.4746277134;99.0841483112;0.5076232229;;;;;
100;100.215112977;99.5904248912;100.101533325;100.098378335;0.5111084338;;;;;
100;102.310231023;102.728582717;103.239901455;100.830505586;0.511318738;;;;;
100;99.8671714153;100.013282858;100.52467291;102.801576233;0.511390052;;;;;
100;101.405769512;100.197686338;100.710206472;99.0701420413;0.512520134;;;;;
100;102.567326411;98.4182349124;98.9312946139;99.8124188838;0.5130597015;;;;;
100;100.771277124;96.6984971511;97.2116892656;100.531059538;0.5131921145;;;;;
100;99.2296080371;99.2296080371;98.7142782781;97.6072736106;0.515329759;;;;;
100;100.930861046;100.472937467;100.990916598;99.9512048645;0.517979131;;;;;
100;100.188838307;99.6324397235;99.1131343787;99.8982746024;0.5193053448;;;;;
